time height dist satId lat lon
2018.947 290.950866699219 18246.8869221521 0 41.1652913311793 -95.8512656775548
2018.947 290.955383300781 18248.3523232689 0 41.1654884561988 -95.8512909496129
2018.947 290.959747314453 18249.7876850382 0 41.1656795653821 -95.8513152733187
2018.947 290.953186035156 18251.245259199 0 41.1658709875535 -95.8513393972286
2018.947 290.974914550781 18252.7334106271 0 41.1660626530001 -95.8513632051793
2018.947 290.949859619141 18254.2010400171 0 41.1662481008993 -95.8513859059153
2018.947 290.964141845703 18255.7514644762 0 41.1664400191324 -95.8514090174892
2018.947 291.420043945312 21476.8376568611 0 41.1853883635793 -95.8537976470501
2018.947 291.398773193359 21486.085772755 0 41.185580238611 -95.8538201123218
2018.947 291.416015625 21495.3380704456 0 41.1857721985442 -95.8538425887688
2018.947 291.443542480469 21504.9077931853 0 41.1859705264048 -95.8538659444805
2018.947 291.433807373047 21516.0658647766 0 41.1862010630847 -95.8538935285631
2018.947 291.406585693359 21526.6660535529 0 41.1864190064028 -95.8539202630003
2018.947 291.424102783203 21538.9015142946 0 41.1866691766736 -95.853951813898
2018.947 291.411773681641 21550.2302155805 0 41.186899898092 -95.8539814777276
2018.947 291.410064697266 21561.413436043 0 41.1871251190947 -95.8540120198009
2018.947 294.315765380859 22205.4614598877 0 41.2033261289041 -95.8560644264307
2018.947 294.325469970703 22205.4614598877 0 41.2035936275851 -95.8560961918871
2018.947 294.32421875 22205.4614598877 0 41.2038409135262 -95.8561248811425
2018.947 294.326416015625 22205.4614598877 0 41.204069303501 -95.8561520124725
2018.947 294.334411621094 22205.4614598877 0 41.2043235445083 -95.8561832442348
2018.947 294.323822021484 22205.4614598877 0 41.2045721889337 -95.8562151019105
2018.947 294.332092285156 22205.4614598877 0 41.2047895124074 -95.8562439014909
2018.947 294.319580078125 22205.4614598877 0 41.2050150933774 -95.856276183656
2018.947 294.2998046875 22205.4614598877 0 41.2052410198809 -95.8563090062878
2018.947 294.303619384766 22205.4614598877 0 41.2054669278652 -95.8563418023314
